eu-west-3 - KMSAlias - alias/aws/xray - [Name: "alias/aws/xray"] - filtered: cannot delete AWS alias
eu-west-3 - EC2SecurityGroup - sg-0c59118f9ff746358 - [ID: "sg-0c59118f9ff746358", Name: "default", OwnerID: "129678139333"] - filtered: cannot delete group 'default'
eu-west-3 - AthenaWorkGroup - primary - [ARN: "arn:aws:athena:eu-west-3:129678139333:workgroup/primary", Name: "primary"] - would remove
eu-west-3 - EC2DHCPOption - dopt-03d0cbc82e518d4ab - [DefaultVPC: "true", OwnerID: "129678139333"] - would remove
eu-west-3 - AthenaDataCatalog - AwsDataCatalog - [Name: "AwsDataCatalog"] - filtered: cannot delete default data source
eu-west-3 - ElasticacheCacheParameterGroup - default.memcached1.4 - [GroupFamily: "memcached1.4", GroupName: "default.memcached1.4"] - filtered: cannot delete default cache parameter group
eu-west-3 - ElasticacheCacheParameterGroup - default.memcached1.5 - [GroupFamily: "memcached1.5", GroupName: "default.memcached1.5"] - filtered: cannot delete default cache parameter group
eu-west-3 - ElasticacheCacheParameterGroup - default.memcached1.6 - [GroupFamily: "memcached1.6", GroupName: "default.memcached1.6"] - filtered: cannot delete default cache parameter group
eu-west-3 - ElasticacheCacheParameterGroup - default.redis2.6 - [GroupFamily: "redis2.6", GroupName: "default.redis2.6"] - filtered: cannot delete default cache parameter group
eu-west-3 - ElasticacheCacheParameterGroup - default.redis2.8 - [GroupFamily: "redis2.8", GroupName: "default.redis2.8"] - filtered: cannot delete default cache parameter group
eu-west-3 - ElasticacheCacheParameterGroup - default.redis3.2 - [GroupFamily: "redis3.2", GroupName: "default.redis3.2"] - filtered: cannot delete default cache parameter group
eu-west-3 - ElasticacheCacheParameterGroup - default.redis3.2.cluster.on - [GroupFamily: "redis3.2", GroupName: "default.redis3.2.cluster.on"] - filtered: cannot delete default cache parameter group
eu-west-3 - ElasticacheCacheParameterGroup - default.redis4.0 - [GroupFamily: "redis4.0", GroupName: "default.redis4.0"] - filtered: cannot delete default cache parameter group
eu-west-3 - ElasticacheCacheParameterGroup - default.redis4.0.cluster.on - [GroupFamily: "redis4.0", GroupName: "default.redis4.0.cluster.on"] - filtered: cannot delete default cache parameter group
eu-west-3 - ElasticacheCacheParameterGroup - default.redis5.0 - [GroupFamily: "redis5.0", GroupName: "default.redis5.0"] - filtered: cannot delete default cache parameter group
eu-west-3 - ElasticacheCacheParameterGroup - default.redis5.0.cluster.on - [GroupFamily: "redis5.0", GroupName: "default.redis5.0.cluster.on"] - filtered: cannot delete default cache parameter group
eu-west-3 - ElasticacheCacheParameterGroup - default.redis6.x - [GroupFamily: "redis6.x", GroupName: "default.redis6.x"] - filtered: cannot delete default cache parameter group
eu-west-3 - ElasticacheCacheParameterGroup - default.redis6.x.cluster.on - [GroupFamily: "redis6.x", GroupName: "default.redis6.x.cluster.on"] - filtered: cannot delete default cache parameter group
eu-west-3 - ElasticacheCacheParameterGroup - default.redis7 - [GroupFamily: "redis7", GroupName: "default.redis7"] - filtered: cannot delete default cache parameter group
eu-west-3 - ElasticacheCacheParameterGroup - default.redis7.cluster.on - [GroupFamily: "redis7", GroupName: "default.redis7.cluster.on"] - filtered: cannot delete default cache parameter group
eu-west-3 - ElasticacheCacheParameterGroup - default.valkey7 - [GroupFamily: "valkey7", GroupName: "default.valkey7"] - filtered: cannot delete default cache parameter group
eu-west-3 - ElasticacheCacheParameterGroup - default.valkey7.cluster.on - [GroupFamily: "valkey7", GroupName: "default.valkey7.cluster.on"] - filtered: cannot delete default cache parameter group
eu-west-3 - ElasticacheCacheParameterGroup - default.valkey8 - [GroupFamily: "valkey8", GroupName: "default.valkey8"] - filtered: cannot delete default cache parameter group
eu-west-3 - ElasticacheCacheParameterGroup - default.valkey8.cluster.on - [GroupFamily: "valkey8", GroupName: "default.valkey8.cluster.on"] - filtered: cannot delete default cache parameter group
eu-west-3 - ElasticacheCacheParameterGroup - default.valkey9 - [GroupFamily: "valkey9", GroupName: "default.valkey9"] - filtered: cannot delete default cache parameter group
eu-west-3 - ElasticacheCacheParameterGroup - default.valkey9.cluster.on - [GroupFamily: "valkey9", GroupName: "default.valkey9.cluster.on"] - filtered: cannot delete default cache parameter group
eu-west-3 - EC2InternetGateway - igw-0c0ee205245523b50 - [DefaultVPC: "true", OwnerID: "129678139333"] - would remove
eu-west-3 - ElasticacheUser - default - [ID: "default", UserName: "default"] - filtered: cannot delete default user
eu-west-3 - EC2Subnet - subnet-0880651a0b491fbbe - [DefaultForAz: "true", DefaultVPC: "true", OwnerID: "129678139333", VpcID: "vpc-0f9d19e7843ae9f35"] - would remove
eu-west-3 - CodePipelineCustomActionType - AWS - [Category: "Deploy", Owner: "AWS", Provider: "CodeDeploy", Version: "1"] - filtered: cannot delete default codepipeline custom action type
eu-west-3 - CodePipelineCustomActionType - AWS - [Category: "Deploy", Owner: "AWS", Provider: "ServiceCatalog", Version: "1"] - filtered: cannot delete default codepipeline custom action type
eu-west-3 - CodePipelineCustomActionType - AWS - [Category: "Deploy", Owner: "AWS", Provider: "CodeDeployToECS", Version: "1"] - filtered: cannot delete default codepipeline custom action type
eu-west-3 - CodePipelineCustomActionType - AWS - [Category: "Deploy", Owner: "AWS", Provider: "ElasticBeanstalk", Version: "1"] - filtered: cannot delete default codepipeline custom action type
eu-west-3 - CodePipelineCustomActionType - AWS - [Category: "Invoke", Owner: "AWS", Provider: "CodePipeline", Version: "1"] - filtered: cannot delete default codepipeline custom action type
eu-west-3 - CodePipelineCustomActionType - AWS - [Category: "Deploy", Owner: "AWS", Provider: "OpsWorks", Version: "1"] - filtered: cannot delete default codepipeline custom action type
eu-west-3 - CodePipelineCustomActionType - AWS - [Category: "Deploy", Owner: "AWS", Provider: "AppConfig", Version: "1"] - filtered: cannot delete default codepipeline custom action type
eu-west-3 - CodePipelineCustomActionType - AWS - [Category: "Deploy", Owner: "AWS", Provider: "S3", Version: "1"] - filtered: cannot delete default codepipeline custom action type
eu-west-3 - CodePipelineCustomActionType - AWS - [Category: "Build", Owner: "AWS", Provider: "CodeBuild", Version: "1"] - filtered: cannot delete default codepipeline custom action type
eu-west-3 - CodePipelineCustomActionType - AWS - [Category: "Compute", Owner: "AWS", Provider: "Commands", Version: "1"] - filtered: cannot delete default codepipeline custom action type
eu-west-3 - CodePipelineCustomActionType - ThirdParty - [Category: "Test", Owner: "ThirdParty", Provider: "MFStormRunner", Version: "1"] - filtered: cannot delete default codepipeline custom action type
eu-west-3 - EC2InternetGatewayAttachment - igw-0c0ee205245523b50 -> vpc-0f9d19e7843ae9f35 - [DefaultVPC: "true", igw:OwnerID: "129678139333", vpc:OwnerID: "129678139333"] - would remove
eu-west-3 - OSPackage - pkg-176d50131e844622abe5905283e5f16e7d13f15a - [CreatedTime: "2024-11-07T10:55:17Z", PackageID: "pkg-176d50131e844622abe5905283e5f16e7d13f15a", PackageName: "titaniam-lockbox", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete opensearch package plugin
eu-west-3 - OSPackage - pkg-48a1fd6bc54979cd6a750ce304720a16165c9c8f - [CreatedTime: "2024-11-12T16:42:27Z", PackageID: "pkg-48a1fd6bc54979cd6a750ce304720a16165c9c8f", PackageName: "babel-street-match", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete opensearch package plugin
eu-west-3 - OSPackage - pkg-8da1d21f60755f46794950373ac14bb45b375fd2 - [CreatedTime: "2025-01-30T10:12:50Z", PackageID: "pkg-8da1d21f60755f46794950373ac14bb45b375fd2", PackageName: "titaniam-lockbox", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete opensearch package plugin
eu-west-3 - OSPackage - pkg-98bd59bb469c7a08cb3a33717ed46da5ef8a8938 - [CreatedTime: "2026-05-15T05:11:06Z", PackageID: "pkg-98bd59bb469c7a08cb3a33717ed46da5ef8a8938", PackageName: "titaniam-lockbox", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete opensearch package plugin
eu-west-3 - OSPackage - pkg-bc81f036d35eb3be73633136a42e56192f7a6f26 - [CreatedTime: "2025-10-14T14:01:27Z", PackageID: "pkg-bc81f036d35eb3be73633136a42e56192f7a6f26", PackageName: "titaniam-lockbox", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete opensearch package plugin
eu-west-3 - OSPackage - pkg-cea24b8564fa391c66fef01c6ada961afc803aac - [CreatedTime: "2025-04-24T14:52:00Z", PackageID: "pkg-cea24b8564fa391c66fef01c6ada961afc803aac", PackageName: "babel-street-match", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete opensearch package plugin
eu-west-3 - OSPackage - pkg-e724a304ea31c2c192c4a3a00facaea56a985c3f - [CreatedTime: "2026-04-28T11:57:55Z", PackageID: "pkg-e724a304ea31c2c192c4a3a00facaea56a985c3f", PackageName: "titaniam-lockbox", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete opensearch package plugin
eu-west-3 - OSPackage - pkg-fe659af581ffc214671b25781b4f2dab8e8b528b - [CreatedTime: "2026-04-28T12:58:39Z", PackageID: "pkg-fe659af581ffc214671b25781b4f2dab8e8b528b", PackageName: "titaniam-lockbox", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete opensearch package plugin
eu-west-3 - OSPackage - G101448512 - [CreatedTime: "2026-04-10T08:15:51Z", PackageID: "G101448512", PackageName: "opensearch-analysis-hanlp", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G107639913 - [CreatedTime: "2023-10-08T13:01:16Z", PackageID: "G107639913", PackageName: "analysis-nori", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G116032753 - [CreatedTime: "2025-04-30T14:21:47Z", PackageID: "G116032753", PackageName: "analysis-hebrew", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G117365024 - [CreatedTime: "2025-04-30T14:21:49Z", PackageID: "G117365024", PackageName: "analysis-stconvert", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G120219009 - [CreatedTime: "2024-05-30T08:45:07Z", PackageID: "G120219009", PackageName: "analysis-pinyin", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G122867309 - [CreatedTime: "2026-04-10T08:09:49Z", PackageID: "G122867309", PackageName: "analysis-hebrew", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G124816888 - [CreatedTime: "2024-06-01T13:57:34Z", PackageID: "G124816888", PackageName: "opensearch-analysis-hanlp", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G130266633 - [CreatedTime: "2024-09-06T09:14:44Z", PackageID: "G130266633", PackageName: "analysis-sudachi", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G13088828 - [CreatedTime: "2025-10-14T08:49:12Z", PackageID: "G13088828", PackageName: "opensearch-analysis-hanlp", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G131331172 - [CreatedTime: "2025-11-21T13:34:46Z", PackageID: "G131331172", PackageName: "analysis-nori", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G133587150 - [CreatedTime: "2023-10-08T13:05:33Z", PackageID: "G133587150", PackageName: "analysis-sudachi", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G135571990 - [CreatedTime: "2023-10-09T06:27:08Z", PackageID: "G135571990", PackageName: "analysis-pinyin", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G137374872 - [CreatedTime: "2025-04-30T14:33:16Z", PackageID: "G137374872", PackageName: "analysis-nori", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G140228702 - [CreatedTime: "2026-04-10T08:13:50Z", PackageID: "G140228702", PackageName: "analysis-stconvert", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G164398851 - [CreatedTime: "2024-09-06T09:14:05Z", PackageID: "G164398851", PackageName: "analysis-pinyin", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G168996730 - [CreatedTime: "2024-09-06T13:58:06Z", PackageID: "G168996730", PackageName: "opensearch-analysis-hanlp", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G174446475 - [CreatedTime: "2024-11-13T08:14:36Z", PackageID: "G174446475", PackageName: "analysis-sudachi", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G175511014 - [CreatedTime: "2026-04-10T08:05:47Z", PackageID: "G175511014", PackageName: "analysis-nori", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G177766992 - [CreatedTime: "2023-10-12T08:52:27Z", PackageID: "G177766992", PackageName: "analysis-sudachi", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G179751832 - [CreatedTime: "2023-10-08T12:57:21Z", PackageID: "G179751832", PackageName: "analysis-pinyin", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G19280229 - [CreatedTime: "2023-10-12T09:24:28Z", PackageID: "G19280229", PackageName: "analysis-nori", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G203443091 - [CreatedTime: "2025-10-14T08:43:37Z", PackageID: "G203443091", PackageName: "analysis-pinyin", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G203596819 - [CreatedTime: "2023-10-08T13:08:27Z", PackageID: "G203596819", PackageName: "analysis-pinyin", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G207748841 - [CreatedTime: "2024-03-20T06:21:46Z", PackageID: "G207748841", PackageName: "analysis-hebrew", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G208253531 - [CreatedTime: "2023-10-08T13:03:02Z", PackageID: "G208253531", PackageName: "analysis-stconvert", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G208578693 - [CreatedTime: "2024-11-13T08:15:08Z", PackageID: "G208578693", PackageName: "analysis-pinyin", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G209081112 - [CreatedTime: "2023-11-17T16:02:51Z", PackageID: "G209081112", PackageName: "analysis-stconvert", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G213176572 - [CreatedTime: "2024-11-13T08:15:36Z", PackageID: "G213176572", PackageName: "opensearch-analysis-hanlp", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G21382479 - [CreatedTime: "2025-11-21T13:36:48Z", PackageID: "G21382479", PackageName: "analysis-sudachi", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G218626317 - [CreatedTime: "2025-04-30T14:36:42Z", PackageID: "G218626317", PackageName: "analysis-sudachi", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G221946834 - [CreatedTime: "2023-10-08T13:06:05Z", PackageID: "G221946834", PackageName: "analysis-sudachi", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G223931674 - [CreatedTime: "2023-10-08T12:57:34Z", PackageID: "G223931674", PackageName: "analysis-pinyin", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G229090960 - [CreatedTime: "2023-11-17T16:07:40Z", PackageID: "G229090960", PackageName: "analysis-nori", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G23367319 - [CreatedTime: "2026-04-10T08:11:49Z", PackageID: "G23367319", PackageName: "analysis-pinyin", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G243535843 - [CreatedTime: "2023-10-06T15:03:17Z", PackageID: "G243535843", PackageName: "analysis-nori", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G245638093 - [CreatedTime: "2025-10-14T08:39:36Z", PackageID: "G245638093", PackageName: "analysis-sudachi", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G245791821 - [CreatedTime: "2023-10-08T13:05:36Z", PackageID: "G245791821", PackageName: "analysis-sudachi", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G247622933 - [CreatedTime: "2025-11-21T13:40:49Z", PackageID: "G247622933", PackageName: "analysis-pinyin", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G251928683 - [CreatedTime: "2024-06-01T13:57:36Z", PackageID: "G251928683", PackageName: "analysis-hebrew", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G252433373 - [CreatedTime: "2023-10-11T11:49:34Z", PackageID: "G252433373", PackageName: "analysis-stconvert", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G252758535 - [CreatedTime: "2025-04-30T13:54:20Z", PackageID: "G252758535", PackageName: "analysis-pinyin", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G253260954 - [CreatedTime: "2024-05-30T08:45:14Z", PackageID: "G253260954", PackageName: "analysis-stconvert", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G257356414 - [CreatedTime: "2025-04-30T15:07:51Z", PackageID: "G257356414", PackageName: "opensearch-analysis-hanlp", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
eu-west-3 - OSPackage - G266126676 - [CreatedTime: "2023-10-12T08:48:21Z", PackageID: "G266126676", PackageName: "analysis-sudachi", PackageType: "ZIP-PLUGIN"] - filtered: cannot delete default opensearch packages
